tool_name,package_id,classifications,num_classifications
sap_RF,watchman-search-ui/1.0.0,Data Exfiltration; Network Communication; System Reconnaissance; Command Execution,4
sap_RF,wb-eth3/4.10.0,Persistence Mechanisms; Command Execution,2
sap_RF,wb3-eth/4.10.0,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; Browser Manipulation,5
sap_RF,wb3-provider/beta.55,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,wb3-tokn/1.0.6,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,wb3cor/4.7.0,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,web-bz/1.10.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web-bzz/1.10.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web-design-system/9.683.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_RF,web-eth/4.10.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web-eth-abi/4.3.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web-providers/beta.55,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3-abi/1.0.0,,0
sap_RF,web3-abi/1.0.3,,0
sap_RF,web3-core-subscription/6.1.6,Obfuscation Techniques; System Reconnaissance; Command Execution; Anti-Analysis; Persistence Mechanisms; File Operations; Malicious Payload Delivery,7
sap_RF,web3-executor/1.0.3,File Operations; Data Exfiltration; Network Communication,3
sap_RF,web3-provdr/beta.55,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,web3-provider-patchers/1.0.1,Persistence Mechanisms; Credential Theft,2
sap_RF,web3-toekn/1.0.6,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3-update/1.0.1,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,web3bz/1.10.3,Persistence Mechanisms; Command Execution,2
sap_RF,web3e-iban/4.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3ethabii/4.3.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3ibaan/4.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3ibn/4.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3tokn/1.0.6,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,web3tool-eth-accounts/4.0.5,Malicious Payload Delivery; File Operations; Browser Manipulation,3
sap_RF,web3tool-providers-http/4.0.5,Malicious Payload Delivery; Data Exfiltration; Network Communication,3
sap_RF,web3util/4.3.2,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,webb3-bzz/1.10.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,webcm-dev/1.0.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,webjsflood/1.8.1,DDoS Capabilities; Network Communication,2
sap_RF,webnaiau/3.0.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,webpinger/1.0.1,Command Execution,1
sap_RF,websocket-template/1.5.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,wessycord/1.0.1,Malicious Payload Delivery; Command Execution,2
sap_RF,winderlingz/16.0.0,Obfuscation Techniques; System Reconnaissance; Data Exfiltration; Browser Manipulation; Malicious Payload Delivery,5
sap_RF,wixdev2022-1/1.0.0,System Reconnaissance; Command Execution,2
sap_RF,woodiorers/1.1.1,Obfuscation Techniques; Anti-Analysis; System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; Malicious Payload Delivery,7
sap_RF,world-id-onchain-starter/2.5.0,Data Exfiltration; Network Communication; Command Execution,3
sap_RF,www-site/3.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms; Malicious Payload Delivery,6
sap_RF,www-site/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,www-site/6.0.3,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,www-site/6.0.4,Persistence Mechanisms; Command Execution,2
sap_RF,www-site/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,xia-kit/beta.3,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_RF,xia-kit/beta.4,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,xia-kit/beta.5,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_RF,xiwoeir/8.18.80,Obfuscation Techniques; System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; Malicious Payload Delivery,6
sap_RF,xterm-addon-clipboard/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,xterm-addon-clipboard/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms; Malicious Payload Delivery,6
sap_RF,xterm-addon-clipboard/6.0.4,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,xterm-addon-clipboard/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,xterm-addon-unicode-graphemes/6.0.4,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,xterm-addon-unicode-graphemes/6.0.5,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,xterm-addon-unicode-graphemes/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yetibarbar_plug/1.0.0,Data Exfiltration; Network Communication; Credential Theft,3
sap_RF,yetibarbar_plug/1.0.1,Data Exfiltration; Network Communication; Credential Theft,3
sap_RF,yetibarbar_plug/1.0.10,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.11,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.12,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.13,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.2,Data Exfiltration; Network Communication; Credential Theft,3
sap_RF,yetibarbar_plug/1.0.3,Data Exfiltration; Network Communication; Credential Theft,3
sap_RF,yetibarbar_plug/1.0.4,Data Exfiltration; Network Communication,2
sap_RF,yetibarbar_plug/1.0.5,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.6,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.7,Malicious Payload Delivery; Data Exfiltration; Network Communication; Browser Manipulation,4
sap_RF,yetibarbar_plug/1.0.8,Data Exfiltration; Network Communication; Browser Manipulation,3
sap_RF,yetibarbar_plug/1.0.9,Malicious Payload Delivery; Data Exfiltration; Network Communication; Credential Theft,4
sap_RF,yieoure/12.62.83,Prototype Pollution; Obfuscation Techniques; Proxy Manipulation; Credential Theft; System Reconnaissance; Anti-Analysis; Data Exfiltration; Network Communication; File Operations; Browser Manipulation; Malicious Payload Delivery,11
sap_RF,yinhai/3.0.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yinhai/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai/6.0.4,Data Exfiltration; Persistence Mechanisms; Command Execution,3
sap_RF,yinhai/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yinhai-cloud/3.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-cloud/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-cloud/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-cloud/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yinhai-ta3/3.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-ta3/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-ta3/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-ta3/6.0.6,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yinhai-ta3/6.0.7,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
sap_RF,yinhai-ta3-cloud/3.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-ta3-cloud/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_RF,yinhai-ta3-cloud/6.0.3,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_RF,yinhai-ta3-cloud/6.0.7,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_RF,yyzreverseshell1/1.0.0,System Reconnaissance; Command Execution,2
sap_RF,yyzreverseshell1/1.0.1,Network Communication; System Reconnaissance; Command Execution,3
sap_RF,yyzreverseshell1/1.0.2,System Reconnaissance; Command Execution,2
sap_RF,yyzreverseshell2/1.0.0,System Reconnaissance; Command Execution,2
sap_RF,yyzreverseshell3/1.0.0,System Reconnaissance; Command Execution,2
sap_RF,z-dsm/1.0.1,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,z-dsm/1.2.0,Data Exfiltration; Network Communication; System Reconnaissance; Browser Manipulation,4
sap_RF,z-dsm/1.3.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_RF,zalf22ausi8/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Network Communication; Persistence Mechanisms; File Operations; Malicious Payload Delivery,7
sap_RF,zalfausi8/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; Malicious Payload Delivery,5
sap_RF,zama1.js/1.0.0,Data Exfiltration; Obfuscation Techniques; Network Communication; Browser Manipulation,4
sap_RF,zemen/0.0.5,Obfuscation Techniques; Credential Theft; System Reconnaissance; Command Execution; Data Exfiltration; Browser Manipulation; File Operations,7
sap_RF,zenapi/1.0.9,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
sap_RF,zenfi-sdk/1.3.3,System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; Malicious Payload Delivery,5
sap_RF,zero-falhas-vilao/1.0.0,,0
sap_RF,zhunkr/1.0.0,Obfuscation Techniques; Network Communication,2
sap_RF,zhunkr/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_RF,zhunkr/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_RF,zhunkr/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_RF,zvulnerabilityscanner/1.0.0,Malicious Payload Delivery; Network Communication; File Operations; Command Execution,4
sap_RF,zwork/1.0.2,Obfuscation Techniques; Anti-Analysis; Command Execution; Data Exfiltration; Persistence Mechanisms,5
packj_static,@fixedwidthtable##fixedwidthtable/0.0.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,@fixedwidthtable##fixedwidthtable/0.0.3,Obfuscation Techniques; System Reconnaissance; Anti-Analysis; Command Execution; Persistence Mechanisms,5
packj_static,@fixedwidthtable##fixedwidthtable/0.0.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,harthat-hash/1.3.3,System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations; Malicious Payload Delivery,5
packj_static,color-self/1.4.0,Prototype Pollution; Credential Theft; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; File Operations,7
packj_static,pupetier/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations; Malicious Payload Delivery,6
packj_static,puppeteer-captre/1.1.1,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,purple-bitchs/1.4.0,Prototype Pollution; System Reconnaissance,2
packj_static,styled-beautify-components/6.1.4,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,styled-beautify-components/6.1.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations; Malicious Payload Delivery,6
packj_static,styled-beautify-components/6.1.2,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,styled-beautify-components/6.1.6,Obfuscation Techniques; System Reconnaissance; Command Execution; Anti-Analysis; Persistence Mechanisms; File Operations; Malicious Payload Delivery,7
packj_static,styled-beautify-components/6.1.1,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,puppeteercaptur/1.1.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; Malicious Payload Delivery,5
packj_static,eth-errors/4.0.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,color2.0/1.4.0,File Operations; Data Exfiltration; Network Communication; Credential Theft,4
packj_static,colors-personaly/1.4.0,,0
packj_static,passports-js/0.7.1,System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; File Operations,5
packj_static,passports-js/0.7.0,Obfuscation Techniques; Credential Theft; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation; File Operations,8
packj_static,color2.1/1.4.0,,0
packj_static,github-jquery-widgets/0.1.2,Prototype Pollution; Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; File Operations; Browser Manipulation; Malicious Payload Delivery,9
packj_static,colors-support/1.5.3,Data Exfiltration; Obfuscation Techniques; Network Communication; Credential Theft,4
packj_static,@spgy##eslint-plugin-spgy-fe/rc.2,Obfuscation Techniques; Anti-Analysis; System Reconnaissance; Command Execution; Persistence Mechanisms,5
packj_static,@spgy##eslint-plugin-spgy-fe/rc.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,@spgy##eslint-plugin-spgy-fe/rc.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,hardhat-cookie/3.8.9,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,zalfausi8/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; Malicious Payload Delivery,5
packj_static,divinity-color/1.4.0,Prototype Pollution; Obfuscation Techniques; Credential Theft; Anti-Analysis; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,9
packj_static,colors-person/1.4.0,,0
packj_static,bigumner-js/9.1.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
packj_static,ether-multcal/0.2.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,color-2.0/1.4.0,Data Exfiltration; Network Communication; Credential Theft,3
packj_static,stream-of-end/1.4.4,System Reconnaissance; Command Execution; Anti-Analysis; Data Exfiltration; Network Communication; Malicious Payload Delivery,6
packj_static,ethers-multicaal/0.2.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,eth-rperrors/4.0.3,Persistence Mechanisms; Command Execution,2
packj_static,dom-seriaiizer/1.2.0,Malicious Payload Delivery; Persistence Mechanisms; Anti-Analysis; Command Execution,4
packj_static,harthat-chain/4.1.2,System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations; Malicious Payload Delivery,5
packj_static,harthat-chain/4.2.3,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,bs58lite/2.3.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,legacyreact-aws-s3-typescript/1.2.4,Malicious Payload Delivery; Persistence Mechanisms; Command Execution,3
packj_static,colorzinha/1.4.0,Prototype Pollution; Obfuscation Techniques; Credential Theft; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,9
packj_static,puppeteercluser/0.24.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,ethblk-tracker/8.1.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,react-dom-production-script/0.21.0,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations,5
packj_static,safebs58.js/2.3.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,pupeteer-capture/1.1.1,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,web3-core-subscription/6.1.6,Obfuscation Techniques; System Reconnaissance; Command Execution; Anti-Analysis; Persistence Mechanisms; File Operations; Malicious Payload Delivery,7
packj_static,angular-location-update/0.0.3,Data Exfiltration; Obfuscation Techniques; Network Communication; Browser Manipulation,4
packj_static,pupeteer-cluster/0.24.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,color2.0.0/1.4.0,Data Exfiltration; Network Communication; Credential Theft; System Reconnaissance,4
packj_static,ether-js-tx/2.1.2,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,ethblock-trackr/8.1.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,stars-color/1.4.0,,0
packj_static,stars-colors/1.4.0,Prototype Pollution; Obfuscation Techniques; Credential Theft; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; File Operations,8
packj_static,color2.0.1/1.4.0,Prototype Pollution; Network Communication; Credential Theft; Command Execution,4
packj_static,rc-calendar-jhorst/8.4.3,Obfuscation Techniques; Credential Theft; System Reconnaissance; Data Exfiltration; Browser Manipulation,5
packj_static,colors-help/1.4.0,File Operations; Data Exfiltration; Network Communication; Credential Theft,4
packj_static,apl-viewhost-web-2023.1.0/1,Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; Malicious Payload Delivery,5
packj_static,bignum.js/9.1.2,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,person-colors/1.4.0,,0
packj_static,pupeter/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations; Malicious Payload Delivery,8
packj_static,ethers-multcall/0.2.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,color2.3/1.4.0,Prototype Pollution; Network Communication; Credential Theft; Command Execution,4
packj_static,harthat-cookie/2.5.9,System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,5
packj_static,react-datepicker-plus/2.4.2,Prototype Pollution; Obfuscation Techniques; Anti-Analysis; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; Privilege Escalation,9
packj_static,color2.4/1.4.0,,0
packj_static,ethrereum-js-tx/2.1.2,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,eth-err/4.0.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,purple-bitch/1.4.0,Prototype Pollution; Network Communication; Credential Theft; Command Execution,4
packj_static,divinity-colors/1.4.0,Prototype Pollution; Obfuscation Techniques; Credential Theft; Anti-Analysis; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation,9
packj_static,zalf22ausi8/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Network Communication; Persistence Mechanisms; File Operations; Malicious Payload Delivery,7
packj_static,leaflet-gpx/1.0.1,Data Exfiltration; Obfuscation Techniques; Browser Manipulation,3
packj_static,layout-utils.js/2.3.2,Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Malicious Payload Delivery,6
packj_static,support-colors/1.4.0,Prototype Pollution; Obfuscation Techniques; Credential Theft; Command Execution; Data Exfiltration; Network Communication; File Operations,7
packj_static,nodejs-encrypt-agent/6.0.3,File Operations; System Reconnaissance; Command Execution,3
packj_static,nodejs-encrypt-agent/6.0.4,File Operations; Command Execution,2
packj_static,nodejs-encrypt-agent/6.0.5,File Operations; Command Execution,2
packj_static,nodejs-encrypt-agent/6.0.2,File Operations; Command Execution,2
packj_static,eth-tracker/8.1.0,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
packj_static,harthat-api/1.3.1,Obfuscation Techniques; Command Execution; System Reconnaissance; Persistence Mechanisms; File Operations; Malicious Payload Delivery,6
packj_static,colors2.0/1.4.0,Prototype Pollution; Proxy Manipulation; Credential Theft; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication,7
packj_static,@virtualsearchtable##virtualsearchtable/0.1.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
packj_static,@virtualsearchtable##virtualsearchtable/0.1.1,Obfuscation Techniques; System Reconnaissance; Anti-Analysis; Command Execution; Persistence Mechanisms,5
packj_static,daun124wdsa8/23.6.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; File Operations,5
sap_DT,0g-storage-contracts/2.2.0,Network Communication; Command Execution,2
sap_DT,121block-pattern-explorer/1.0.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_DT,1ru-cache/0.0.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
sap_DT,1ru-cache/0.0.2,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
sap_DT,1ru-cache/6.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication,3
sap_DT,2e6d5f64604be31/1.0.0,File Operations; Obfuscation Techniques,2
sap_DT,2e6d5f64604be31/1.0.2,,0
sap_DT,30-days-of-javascript/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
sap_DT,33-js-concepts/6.0.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
sap_DT,@0x000000000000000##util/0.1.0,,0
sap_DT,@0xengine##xmlrpc/1.3.18,,0
sap_DT,@12build##account-api-ts-axios-sdk/1.742.1,Persistence Mechanisms; Command Execution,2
sap_DT,@12build##account-api-ts-axios-sdk/2.743.1,Persistence Mechanisms; Command Execution,2
sap_DT,@12build##account-api-ts-axios-sdk/3.745.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@12build##account-api-ts-axios-sdk/4.746.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@12build##account-api-ts-axios-sdk/5.747.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@12build##account-api-ts-axios-sdk/6.748.1,Persistence Mechanisms; Command Execution,2
sap_DT,@12build##product-api-ts-axios-sdk/0.1.2,,0
sap_DT,@12build##product-api-ts-axios-sdk/1.584.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@12build##product-api-ts-axios-sdk/2.585.2,Persistence Mechanisms; Command Execution,2
sap_DT,@12build##product-api-ts-axios-sdk/3.586.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@12build##product-api-ts-axios-sdk/4.587.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
sap_DT,@aluffyz##discord-botjs/1.4.2,,0
sap_DT,@aluffyz##discord-botjs/1.4.5,Obfuscation Techniques; Credential Theft; Anti-Analysis; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Browser Manipulation; File Operations,9
sap_DT,@am-fe##components/beta.16,File Operations; Data Exfiltration; Network Communication; System Reconnaissance,4
sap_DT,@am-fe##hooks/beta.3,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_DT,@am-fe##provider/alpha.8,Obfuscation Techniques; Anti-Analysis; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_DT,@am-fe##utils/alpha.0,Persistence Mechanisms; Obfuscation Techniques; Anti-Analysis,3
sap_DT,@am-fe##utils/alpha.1,Obfuscation Techniques; Anti-Analysis; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_DT,@am-fe##utils/alpha.2,Obfuscation Techniques; Anti-Analysis; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
sap_DT,@am-fe##utils/alpha.3,Data Exfiltration; Obfuscation Techniques; Network Communication; Anti-Analysis,4
sap_DT,@am-fe##watermark/1.0.1,Obfuscation Techniques; Anti-Analysis; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_DT,@anemone95##evil/1.0.9,Network Communication; Command Execution,2
sap_DT,@atticuss-sra##test-pkg-x4/3.2.0,,0
sap_DT,@authentication-pages##vue-cli-prebuild/2.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
sap_DT,@bingads-webui-campaign-react##labels-page/10.9.3,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
sap_DT,@bingads-webui-campaign-react##labels-page/9.1.3,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
sap_DT,@blackice12##tiny/1.0.0,Obfuscation Techniques; Credential Theft; Data Exfiltration; Network Communication; Browser Manipulation,5
sap_DT,@blackice12##tiny/3.0.0,Obfuscation Techniques; Credential Theft; Data Exfiltration; Network Communication; Browser Manipulation,5
sap_DT,@blackice12##tiny/4.0.0,Obfuscation Techniques; Credential Theft; Data Exfiltration; Network Communication; Browser Manipulation,5
sap_DT,@bybit-fe##bitd/69.0.0,,0
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.0,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.1,Data Exfiltration; Network Communication; System Reconnaissance,3
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.2,Proxy Manipulation; System Reconnaissance; Data Exfiltration; Network Communication; File Operations,5
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.3,File Operations; Data Exfiltration; Network Communication; System Reconnaissance,4
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.4,Proxy Manipulation; System Reconnaissance; Data Exfiltration; Network Communication; File Operations,5
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.5,Proxy Manipulation; System Reconnaissance; Data Exfiltration; Network Communication; File Operations,5
sap_DT,@cartus-core##cartus-common-ui/11230000951.0.7,Data Exfiltration; Network Communication; System Reconnaissance,3
